Mat,Array,Bank,Chip,Rank,Valid_bits,Taken
6,51,4,0,0,0,False
7,51,4,0,0,0,False
8,51,4,0,0,0,False
9,51,4,0,0,0,False
10,51,4,0,0,0,False
11,51,4,0,0,0,False
12,51,4,0,0,0,False
13,51,4,0,0,0,False
14,51,4,0,0,0,False
15,51,4,0,0,0,False
0,52,4,0,0,0,False
1,52,4,0,0,0,False
2,52,4,0,0,0,False
3,52,4,0,0,0,False
4,52,4,0,0,0,False
5,52,4,0,0,0,False
6,52,4,0,0,0,False
7,52,4,0,0,0,False
8,52,4,0,0,0,False
9,52,4,0,0,0,False
10,52,4,0,0,0,False
11,52,4,0,0,0,False
12,52,4,0,0,0,False
13,52,4,0,0,0,False
14,52,4,0,0,0,False
15,52,4,0,0,0,False
0,53,4,0,0,0,False
1,53,4,0,0,0,False
2,53,4,0,0,0,False
3,53,4,0,0,0,False
4,53,4,0,0,0,False
5,53,4,0,0,0,False
6,53,4,0,0,0,False
7,53,4,0,0,0,False
8,53,4,0,0,0,False
9,53,4,0,0,0,False
10,53,4,0,0,0,False
11,53,4,0,0,0,False
12,53,4,0,0,0,False
13,53,4,0,0,0,False
14,53,4,0,0,0,False
15,53,4,0,0,0,False
0,54,4,0,0,0,False
1,54,4,0,0,0,False
2,54,4,0,0,0,False
3,54,4,0,0,0,False
4,54,4,0,0,0,False
5,54,4,0,0,0,False
6,54,4,0,0,0,False
7,54,4,0,0,0,False
8,54,4,0,0,0,False
9,54,4,0,0,0,False
10,54,4,0,0,0,False
11,54,4,0,0,0,False
12,54,4,0,0,0,False
13,54,4,0,0,0,False
14,54,4,0,0,0,False
15,54,4,0,0,0,False
0,55,4,0,0,0,False
1,55,4,0,0,0,False
2,55,4,0,0,0,False
3,55,4,0,0,0,False
4,55,4,0,0,0,False
5,55,4,0,0,0,False
6,55,4,0,0,0,False
7,55,4,0,0,0,False
8,55,4,0,0,0,False
9,55,4,0,0,0,False
10,55,4,0,0,0,False
11,55,4,0,0,0,False
12,55,4,0,0,0,False
13,55,4,0,0,0,False
14,55,4,0,0,0,False
15,55,4,0,0,0,False
0,56,4,0,0,0,False
1,56,4,0,0,0,False
2,56,4,0,0,0,False
3,56,4,0,0,0,False
4,56,4,0,0,0,False
5,56,4,0,0,0,False
6,56,4,0,0,0,False
7,56,4,0,0,0,False
8,56,4,0,0,0,False
9,56,4,0,0,0,False
10,56,4,0,0,0,False
11,56,4,0,0,0,False
12,56,4,0,0,0,False
13,56,4,0,0,0,False
14,56,4,0,0,0,False
15,56,4,0,0,0,False
0,57,4,0,0,0,False
1,57,4,0,0,0,False
2,57,4,0,0,0,False
3,57,4,0,0,0,False
4,57,4,0,0,0,False
5,57,4,0,0,0,False
6,57,4,0,0,0,False
7,57,4,0,0,0,False
8,57,4,0,0,0,False
9,57,4,0,0,0,False
10,57,4,0,0,0,False
11,57,4,0,0,0,False
12,57,4,0,0,0,False
13,57,4,0,0,0,False
14,57,4,0,0,0,False
15,57,4,0,0,0,False
0,58,4,0,0,0,False
1,58,4,0,0,0,False
2,58,4,0,0,0,False
3,58,4,0,0,0,False
4,58,4,0,0,0,False
5,58,4,0,0,0,False
6,58,4,0,0,0,False
7,58,4,0,0,0,False
8,58,4,0,0,0,False
9,58,4,0,0,0,False
10,58,4,0,0,0,False
11,58,4,0,0,0,False
12,58,4,0,0,0,False
13,58,4,0,0,0,False
14,58,4,0,0,0,False
15,58,4,0,0,0,False
0,59,4,0,0,0,False
1,59,4,0,0,0,False
2,59,4,0,0,0,False
3,59,4,0,0,0,False
4,59,4,0,0,0,False
5,59,4,0,0,0,False
6,59,4,0,0,0,False
7,59,4,0,0,0,False
8,59,4,0,0,0,False
9,59,4,0,0,0,False
10,59,4,0,0,0,False
11,59,4,0,0,0,False
12,59,4,0,0,0,False
13,59,4,0,0,0,False
14,59,4,0,0,0,False
15,59,4,0,0,0,False
0,60,4,0,0,0,False
1,60,4,0,0,0,False
2,60,4,0,0,0,False
3,60,4,0,0,0,False
4,60,4,0,0,0,False
5,60,4,0,0,0,False
6,60,4,0,0,0,False
7,60,4,0,0,0,False
8,60,4,0,0,0,False
9,60,4,0,0,0,False
10,60,4,0,0,0,False
11,60,4,0,0,0,False
12,60,4,0,0,0,False
13,60,4,0,0,0,False
14,60,4,0,0,0,False
15,60,4,0,0,0,False
0,61,4,0,0,0,False
1,61,4,0,0,0,False
2,61,4,0,0,0,False
3,61,4,0,0,0,False
4,61,4,0,0,0,False
5,61,4,0,0,0,False
6,61,4,0,0,0,False
7,61,4,0,0,0,False
8,61,4,0,0,0,False
9,61,4,0,0,0,False
10,61,4,0,0,0,False
11,61,4,0,0,0,False
12,61,4,0,0,0,False
13,61,4,0,0,0,False
14,61,4,0,0,0,False
15,61,4,0,0,0,False
0,62,4,0,0,0,False
1,62,4,0,0,0,False
2,62,4,0,0,0,False
3,62,4,0,0,0,False
4,62,4,0,0,0,False
5,62,4,0,0,0,False
6,62,4,0,0,0,False
7,62,4,0,0,0,False
8,62,4,0,0,0,False
9,62,4,0,0,0,False
10,62,4,0,0,0,False
11,62,4,0,0,0,False
12,62,4,0,0,0,False
13,62,4,0,0,0,False
14,62,4,0,0,0,False
15,62,4,0,0,0,False
0,63,4,0,0,0,False
1,63,4,0,0,0,False
2,63,4,0,0,0,False
3,63,4,0,0,0,False
4,63,4,0,0,0,False
5,63,4,0,0,0,False
6,63,4,0,0,0,False
7,63,4,0,0,0,False
8,63,4,0,0,0,False
9,63,4,0,0,0,False
10,63,4,0,0,0,False
11,63,4,0,0,0,False
12,63,4,0,0,0,False
13,63,4,0,0,0,False
14,63,4,0,0,0,False
15,63,4,0,0,0,False
0,0,5,0,0,0,False
1,0,5,0,0,0,False
2,0,5,0,0,0,False
3,0,5,0,0,0,False
4,0,5,0,0,0,False
5,0,5,0,0,0,False
6,0,5,0,0,0,False
7,0,5,0,0,0,False
8,0,5,0,0,0,False
9,0,5,0,0,0,False
10,0,5,0,0,0,False
11,0,5,0,0,0,False
12,0,5,0,0,0,False
13,0,5,0,0,0,False
14,0,5,0,0,0,False
15,0,5,0,0,0,False
0,1,5,0,0,0,False
1,1,5,0,0,0,False
2,1,5,0,0,0,False
3,1,5,0,0,0,False
4,1,5,0,0,0,False
5,1,5,0,0,0,False
6,1,5,0,0,0,False
7,1,5,0,0,0,False
8,1,5,0,0,0,False
9,1,5,0,0,0,False
10,1,5,0,0,0,False
11,1,5,0,0,0,False
12,1,5,0,0,0,False
13,1,5,0,0,0,False
14,1,5,0,0,0,False
15,1,5,0,0,0,False
0,2,5,0,0,0,False
1,2,5,0,0,0,False
2,2,5,0,0,0,False
3,2,5,0,0,0,False
4,2,5,0,0,0,False
5,2,5,0,0,0,False
6,2,5,0,0,0,False
7,2,5,0,0,0,False
8,2,5,0,0,0,False
9,2,5,0,0,0,False
10,2,5,0,0,0,False
11,2,5,0,0,0,False
12,2,5,0,0,0,False
13,2,5,0,0,0,False
14,2,5,0,0,0,False
15,2,5,0,0,0,False
0,3,5,0,0,0,False
1,3,5,0,0,0,False
2,3,5,0,0,0,False
3,3,5,0,0,0,False
4,3,5,0,0,0,False
5,3,5,0,0,0,False
6,3,5,0,0,0,False
7,3,5,0,0,0,False
8,3,5,0,0,0,False
9,3,5,0,0,0,False
10,3,5,0,0,0,False
11,3,5,0,0,0,False
12,3,5,0,0,0,False
13,3,5,0,0,0,False
14,3,5,0,0,0,False
15,3,5,0,0,0,False
0,4,5,0,0,0,False
1,4,5,0,0,0,False
2,4,5,0,0,0,False
3,4,5,0,0,0,False
4,4,5,0,0,0,False
5,4,5,0,0,0,False
6,4,5,0,0,0,False
7,4,5,0,0,0,False
8,4,5,0,0,0,False
9,4,5,0,0,0,False
10,4,5,0,0,0,False
11,4,5,0,0,0,False
12,4,5,0,0,0,False
13,4,5,0,0,0,False
14,4,5,0,0,0,False
15,4,5,0,0,0,False
0,5,5,0,0,0,False
1,5,5,0,0,0,False
2,5,5,0,0,0,False
3,5,5,0,0,0,False
4,5,5,0,0,0,False
5,5,5,0,0,0,False
6,5,5,0,0,0,False
7,5,5,0,0,0,False
8,5,5,0,0,0,False
9,5,5,0,0,0,False
10,5,5,0,0,0,False
11,5,5,0,0,0,False
12,5,5,0,0,0,False
13,5,5,0,0,0,False
14,5,5,0,0,0,False
15,5,5,0,0,0,False
0,6,5,0,0,0,False
1,6,5,0,0,0,False
2,6,5,0,0,0,False
3,6,5,0,0,0,False
4,6,5,0,0,0,False
5,6,5,0,0,0,False
6,6,5,0,0,0,False
7,6,5,0,0,0,False
8,6,5,0,0,0,False
9,6,5,0,0,0,False
10,6,5,0,0,0,False
11,6,5,0,0,0,False
12,6,5,0,0,0,False
13,6,5,0,0,0,False
14,6,5,0,0,0,False
15,6,5,0,0,0,False
0,7,5,0,0,0,False
1,7,5,0,0,0,False
2,7,5,0,0,0,False
3,7,5,0,0,0,False
4,7,5,0,0,0,False
5,7,5,0,0,0,False
6,7,5,0,0,0,False
7,7,5,0,0,0,False
8,7,5,0,0,0,False
9,7,5,0,0,0,False
10,7,5,0,0,0,False
11,7,5,0,0,0,False
12,7,5,0,0,0,False
13,7,5,0,0,0,False
14,7,5,0,0,0,False
15,7,5,0,0,0,False
0,8,5,0,0,0,False
1,8,5,0,0,0,False
2,8,5,0,0,0,False
3,8,5,0,0,0,False
4,8,5,0,0,0,False
5,8,5,0,0,0,False
6,8,5,0,0,0,False
7,8,5,0,0,0,False
8,8,5,0,0,0,False
9,8,5,0,0,0,False
10,8,5,0,0,0,False
11,8,5,0,0,0,False
12,8,5,0,0,0,False
13,8,5,0,0,0,False
14,8,5,0,0,0,False
15,8,5,0,0,0,False
0,9,5,0,0,0,False
1,9,5,0,0,0,False
2,9,5,0,0,0,False
3,9,5,0,0,0,False
4,9,5,0,0,0,False
5,9,5,0,0,0,False
6,9,5,0,0,0,False
7,9,5,0,0,0,False
8,9,5,0,0,0,False
9,9,5,0,0,0,False
10,9,5,0,0,0,False
11,9,5,0,0,0,False
12,9,5,0,0,0,False
13,9,5,0,0,0,False
14,9,5,0,0,0,False
15,9,5,0,0,0,False
0,10,5,0,0,0,False
1,10,5,0,0,0,False
2,10,5,0,0,0,False
3,10,5,0,0,0,False
4,10,5,0,0,0,False
5,10,5,0,0,0,False
6,10,5,0,0,0,False
7,10,5,0,0,0,False
8,10,5,0,0,0,False
9,10,5,0,0,0,False
10,10,5,0,0,0,False
11,10,5,0,0,0,False
12,10,5,0,0,0,False
13,10,5,0,0,0,False
14,10,5,0,0,0,False
15,10,5,0,0,0,False
0,11,5,0,0,0,False
1,11,5,0,0,0,False
2,11,5,0,0,0,False
3,11,5,0,0,0,False
4,11,5,0,0,0,False
5,11,5,0,0,0,False
6,11,5,0,0,0,False
7,11,5,0,0,0,False
8,11,5,0,0,0,False
9,11,5,0,0,0,False
10,11,5,0,0,0,False
11,11,5,0,0,0,False
12,11,5,0,0,0,False
13,11,5,0,0,0,False
14,11,5,0,0,0,False
15,11,5,0,0,0,False
0,12,5,0,0,0,False
1,12,5,0,0,0,False
2,12,5,0,0,0,False
3,12,5,0,0,0,False
4,12,5,0,0,0,False
5,12,5,0,0,0,False
6,12,5,0,0,0,False
7,12,5,0,0,0,False
8,12,5,0,0,0,False
9,12,5,0,0,0,False
10,12,5,0,0,0,False
11,12,5,0,0,0,False
12,12,5,0,0,0,False
13,12,5,0,0,0,False
14,12,5,0,0,0,False
15,12,5,0,0,0,False
0,13,5,0,0,0,False
1,13,5,0,0,0,False
2,13,5,0,0,0,False
3,13,5,0,0,0,False
4,13,5,0,0,0,False
5,13,5,0,0,0,False
6,13,5,0,0,0,False
7,13,5,0,0,0,False
8,13,5,0,0,0,False
9,13,5,0,0,0,False
10,13,5,0,0,0,False
11,13,5,0,0,0,False
12,13,5,0,0,0,False
13,13,5,0,0,0,False
14,13,5,0,0,0,False
15,13,5,0,0,0,False
0,14,5,0,0,0,False
1,14,5,0,0,0,False
2,14,5,0,0,0,False
3,14,5,0,0,0,False
4,14,5,0,0,0,False
5,14,5,0,0,0,False
6,14,5,0,0,0,False
7,14,5,0,0,0,False
8,14,5,0,0,0,False
9,14,5,0,0,0,False
10,14,5,0,0,0,False
11,14,5,0,0,0,False
12,14,5,0,0,0,False
13,14,5,0,0,0,False
14,14,5,0,0,0,False
15,14,5,0,0,0,False
0,15,5,0,0,0,False
1,15,5,0,0,0,False
2,15,5,0,0,0,False
3,15,5,0,0,0,False
4,15,5,0,0,0,False
5,15,5,0,0,0,False
6,15,5,0,0,0,False
7,15,5,0,0,0,False
8,15,5,0,0,0,False
9,15,5,0,0,0,False
10,15,5,0,0,0,False
11,15,5,0,0,0,False
12,15,5,0,0,0,False
13,15,5,0,0,0,False
14,15,5,0,0,0,False
15,15,5,0,0,0,False
0,16,5,0,0,0,False
1,16,5,0,0,0,False
2,16,5,0,0,0,False
3,16,5,0,0,0,False
4,16,5,0,0,0,False
5,16,5,0,0,0,False
6,16,5,0,0,0,False
7,16,5,0,0,0,False
8,16,5,0,0,0,False
9,16,5,0,0,0,False
10,16,5,0,0,0,False
11,16,5,0,0,0,False
12,16,5,0,0,0,False
13,16,5,0,0,0,False
14,16,5,0,0,0,False
15,16,5,0,0,0,False
0,17,5,0,0,0,False
1,17,5,0,0,0,False
2,17,5,0,0,0,False
3,17,5,0,0,0,False
4,17,5,0,0,0,False
5,17,5,0,0,0,False
6,17,5,0,0,0,False
7,17,5,0,0,0,False
8,17,5,0,0,0,False
9,17,5,0,0,0,False
10,17,5,0,0,0,False
11,17,5,0,0,0,False
12,17,5,0,0,0,False
13,17,5,0,0,0,False
14,17,5,0,0,0,False
15,17,5,0,0,0,False
0,18,5,0,0,0,False
1,18,5,0,0,0,False
2,18,5,0,0,0,False
3,18,5,0,0,0,False
4,18,5,0,0,0,False
5,18,5,0,0,0,False
6,18,5,0,0,0,False
7,18,5,0,0,0,False
8,18,5,0,0,0,False
9,18,5,0,0,0,False
10,18,5,0,0,0,False
11,18,5,0,0,0,False
12,18,5,0,0,0,False
13,18,5,0,0,0,False
14,18,5,0,0,0,False
15,18,5,0,0,0,False
0,19,5,0,0,0,False
1,19,5,0,0,0,False
2,19,5,0,0,0,False
3,19,5,0,0,0,False
4,19,5,0,0,0,False
5,19,5,0,0,0,False
6,19,5,0,0,0,False
7,19,5,0,0,0,False
8,19,5,0,0,0,False
9,19,5,0,0,0,False
10,19,5,0,0,0,False
11,19,5,0,0,0,False
12,19,5,0,0,0,False
13,19,5,0,0,0,False
14,19,5,0,0,0,False
15,19,5,0,0,0,False
0,20,5,0,0,0,False
1,20,5,0,0,0,False
2,20,5,0,0,0,False
3,20,5,0,0,0,False
4,20,5,0,0,0,False
5,20,5,0,0,0,False
6,20,5,0,0,0,False
7,20,5,0,0,0,False
8,20,5,0,0,0,False
9,20,5,0,0,0,False
10,20,5,0,0,0,False
11,20,5,0,0,0,False
12,20,5,0,0,0,False
13,20,5,0,0,0,False
14,20,5,0,0,0,False
15,20,5,0,0,0,False
0,21,5,0,0,0,False
1,21,5,0,0,0,False
2,21,5,0,0,0,False
3,21,5,0,0,0,False
4,21,5,0,0,0,False
5,21,5,0,0,0,False
6,21,5,0,0,0,False
7,21,5,0,0,0,False
8,21,5,0,0,0,False
9,21,5,0,0,0,False
10,21,5,0,0,0,False
11,21,5,0,0,0,False
12,21,5,0,0,0,False
13,21,5,0,0,0,False
14,21,5,0,0,0,False
15,21,5,0,0,0,False
0,22,5,0,0,0,False
1,22,5,0,0,0,False
2,22,5,0,0,0,False
3,22,5,0,0,0,False
4,22,5,0,0,0,False
5,22,5,0,0,0,False
6,22,5,0,0,0,False
7,22,5,0,0,0,False
8,22,5,0,0,0,False
9,22,5,0,0,0,False
10,22,5,0,0,0,False
11,22,5,0,0,0,False
12,22,5,0,0,0,False
13,22,5,0,0,0,False
14,22,5,0,0,0,False
15,22,5,0,0,0,False
0,23,5,0,0,0,False
1,23,5,0,0,0,False
2,23,5,0,0,0,False
3,23,5,0,0,0,False
4,23,5,0,0,0,False
5,23,5,0,0,0,False
6,23,5,0,0,0,False
7,23,5,0,0,0,False
8,23,5,0,0,0,False
9,23,5,0,0,0,False
10,23,5,0,0,0,False
11,23,5,0,0,0,False
12,23,5,0,0,0,False
13,23,5,0,0,0,False
14,23,5,0,0,0,False
15,23,5,0,0,0,False
0,24,5,0,0,0,False
1,24,5,0,0,0,False
2,24,5,0,0,0,False
3,24,5,0,0,0,False
4,24,5,0,0,0,False
5,24,5,0,0,0,False
6,24,5,0,0,0,False
7,24,5,0,0,0,False
8,24,5,0,0,0,False
9,24,5,0,0,0,False
10,24,5,0,0,0,False
11,24,5,0,0,0,False
12,24,5,0,0,0,False
13,24,5,0,0,0,False
14,24,5,0,0,0,False
15,24,5,0,0,0,False
0,25,5,0,0,0,False
1,25,5,0,0,0,False
2,25,5,0,0,0,False
3,25,5,0,0,0,False
4,25,5,0,0,0,False
5,25,5,0,0,0,False
6,25,5,0,0,0,False
7,25,5,0,0,0,False
8,25,5,0,0,0,False
9,25,5,0,0,0,False
10,25,5,0,0,0,False
11,25,5,0,0,0,False
12,25,5,0,0,0,False
13,25,5,0,0,0,False
14,25,5,0,0,0,False
15,25,5,0,0,0,False
0,26,5,0,0,0,False
1,26,5,0,0,0,False
2,26,5,0,0,0,False
3,26,5,0,0,0,False
4,26,5,0,0,0,False
5,26,5,0,0,0,False
6,26,5,0,0,0,False
7,26,5,0,0,0,False
8,26,5,0,0,0,False
9,26,5,0,0,0,False
10,26,5,0,0,0,False
11,26,5,0,0,0,False
12,26,5,0,0,0,False
13,26,5,0,0,0,False
14,26,5,0,0,0,False
15,26,5,0,0,0,False
0,27,5,0,0,0,False
1,27,5,0,0,0,False
2,27,5,0,0,0,False
3,27,5,0,0,0,False
4,27,5,0,0,0,False
5,27,5,0,0,0,False
6,27,5,0,0,0,False
7,27,5,0,0,0,False
8,27,5,0,0,0,False
9,27,5,0,0,0,False
10,27,5,0,0,0,False
11,27,5,0,0,0,False
12,27,5,0,0,0,False
13,27,5,0,0,0,False
14,27,5,0,0,0,False
15,27,5,0,0,0,False
0,28,5,0,0,0,False
1,28,5,0,0,0,False
2,28,5,0,0,0,False
3,28,5,0,0,0,False
4,28,5,0,0,0,False
5,28,5,0,0,0,False
6,28,5,0,0,0,False
7,28,5,0,0,0,False
8,28,5,0,0,0,False
9,28,5,0,0,0,False
10,28,5,0,0,0,False
11,28,5,0,0,0,False
12,28,5,0,0,0,False
13,28,5,0,0,0,False
14,28,5,0,0,0,False
15,28,5,0,0,0,False
0,29,5,0,0,0,False
1,29,5,0,0,0,False
2,29,5,0,0,0,False
3,29,5,0,0,0,False
4,29,5,0,0,0,False
5,29,5,0,0,0,False
6,29,5,0,0,0,False
7,29,5,0,0,0,False
8,29,5,0,0,0,False
9,29,5,0,0,0,False
10,29,5,0,0,0,False
11,29,5,0,0,0,False
12,29,5,0,0,0,False
13,29,5,0,0,0,False
14,29,5,0,0,0,False
15,29,5,0,0,0,False
0,30,5,0,0,0,False
1,30,5,0,0,0,False
2,30,5,0,0,0,False
3,30,5,0,0,0,False
4,30,5,0,0,0,False
5,30,5,0,0,0,False
6,30,5,0,0,0,False
7,30,5,0,0,0,False
8,30,5,0,0,0,False
9,30,5,0,0,0,False
10,30,5,0,0,0,False
11,30,5,0,0,0,False
12,30,5,0,0,0,False
13,30,5,0,0,0,False
14,30,5,0,0,0,False
15,30,5,0,0,0,False
0,31,5,0,0,0,False
1,31,5,0,0,0,False
2,31,5,0,0,0,False
3,31,5,0,0,0,False
4,31,5,0,0,0,False
5,31,5,0,0,0,False
6,31,5,0,0,0,False
7,31,5,0,0,0,False
8,31,5,0,0,0,False
9,31,5,0,0,0,False
10,31,5,0,0,0,False
11,31,5,0,0,0,False
12,31,5,0,0,0,False
13,31,5,0,0,0,False
14,31,5,0,0,0,False
15,31,5,0,0,0,False
0,32,5,0,0,0,False
1,32,5,0,0,0,False
2,32,5,0,0,0,False
3,32,5,0,0,0,False
4,32,5,0,0,0,False
5,32,5,0,0,0,False
6,32,5,0,0,0,False
7,32,5,0,0,0,False
8,32,5,0,0,0,False
9,32,5,0,0,0,False
10,32,5,0,0,0,False
11,32,5,0,0,0,False
12,32,5,0,0,0,False
13,32,5,0,0,0,False
14,32,5,0,0,0,False
15,32,5,0,0,0,False
0,33,5,0,0,0,False
1,33,5,0,0,0,False
2,33,5,0,0,0,False
3,33,5,0,0,0,False
4,33,5,0,0,0,False
5,33,5,0,0,0,False
6,33,5,0,0,0,False
7,33,5,0,0,0,False
8,33,5,0,0,0,False
9,33,5,0,0,0,False
10,33,5,0,0,0,False
11,33,5,0,0,0,False
12,33,5,0,0,0,False
13,33,5,0,0,0,False
14,33,5,0,0,0,False
15,33,5,0,0,0,False
0,34,5,0,0,0,False
1,34,5,0,0,0,False
2,34,5,0,0,0,False
3,34,5,0,0,0,False
4,34,5,0,0,0,False
5,34,5,0,0,0,False
6,34,5,0,0,0,False
7,34,5,0,0,0,False
8,34,5,0,0,0,False
9,34,5,0,0,0,False
10,34,5,0,0,0,False
11,34,5,0,0,0,False
12,34,5,0,0,0,False
13,34,5,0,0,0,False
14,34,5,0,0,0,False
15,34,5,0,0,0,False
0,35,5,0,0,0,False
1,35,5,0,0,0,False
2,35,5,0,0,0,False
3,35,5,0,0,0,False
4,35,5,0,0,0,False
5,35,5,0,0,0,False
6,35,5,0,0,0,False
7,35,5,0,0,0,False
8,35,5,0,0,0,False
9,35,5,0,0,0,False
10,35,5,0,0,0,False
11,35,5,0,0,0,False
12,35,5,0,0,0,False
13,35,5,0,0,0,False
14,35,5,0,0,0,False
15,35,5,0,0,0,False
0,36,5,0,0,0,False
1,36,5,0,0,0,False
2,36,5,0,0,0,False
3,36,5,0,0,0,False
4,36,5,0,0,0,False
5,36,5,0,0,0,False
6,36,5,0,0,0,False
7,36,5,0,0,0,False
8,36,5,0,0,0,False
9,36,5,0,0,0,False
10,36,5,0,0,0,False
11,36,5,0,0,0,False
12,36,5,0,0,0,False
13,36,5,0,0,0,False
14,36,5,0,0,0,False
15,36,5,0,0,0,False
0,37,5,0,0,0,False
1,37,5,0,0,0,False
2,37,5,0,0,0,False
3,37,5,0,0,0,False
4,37,5,0,0,0,False
5,37,5,0,0,0,False
6,37,5,0,0,0,False
7,37,5,0,0,0,False
8,37,5,0,0,0,False
9,37,5,0,0,0,False
10,37,5,0,0,0,False
11,37,5,0,0,0,False
12,37,5,0,0,0,False
13,37,5,0,0,0,False
14,37,5,0,0,0,False
15,37,5,0,0,0,False
0,38,5,0,0,0,False
1,38,5,0,0,0,False
2,38,5,0,0,0,False
3,38,5,0,0,0,False
4,38,5,0,0,0,False
5,38,5,0,0,0,False
6,38,5,0,0,0,False
7,38,5,0,0,0,False
8,38,5,0,0,0,False
9,38,5,0,0,0,False
10,38,5,0,0,0,False
11,38,5,0,0,0,False
12,38,5,0,0,0,False
13,38,5,0,0,0,False
14,38,5,0,0,0,False
15,38,5,0,0,0,False
0,39,5,0,0,0,False
1,39,5,0,0,0,False
2,39,5,0,0,0,False
3,39,5,0,0,0,False
4,39,5,0,0,0,False
5,39,5,0,0,0,False
6,39,5,0,0,0,False
7,39,5,0,0,0,False
8,39,5,0,0,0,False
9,39,5,0,0,0,False
10,39,5,0,0,0,False
11,39,5,0,0,0,False
12,39,5,0,0,0,False
13,39,5,0,0,0,False
14,39,5,0,0,0,False
15,39,5,0,0,0,False
0,40,5,0,0,0,False
1,40,5,0,0,0,False
2,40,5,0,0,0,False
3,40,5,0,0,0,False
4,40,5,0,0,0,False
5,40,5,0,0,0,False
6,40,5,0,0,0,False
7,40,5,0,0,0,False
8,40,5,0,0,0,False
9,40,5,0,0,0,False
10,40,5,0,0,0,False
11,40,5,0,0,0,False
12,40,5,0,0,0,False
13,40,5,0,0,0,False
14,40,5,0,0,0,False
15,40,5,0,0,0,False
0,41,5,0,0,0,False
1,41,5,0,0,0,False
2,41,5,0,0,0,False
3,41,5,0,0,0,False
4,41,5,0,0,0,False
5,41,5,0,0,0,False
6,41,5,0,0,0,False
7,41,5,0,0,0,False
8,41,5,0,0,0,False
9,41,5,0,0,0,False
10,41,5,0,0,0,False
11,41,5,0,0,0,False
12,41,5,0,0,0,False
13,41,5,0,0,0,False
14,41,5,0,0,0,False
15,41,5,0,0,0,False
0,42,5,0,0,0,False
1,42,5,0,0,0,False
2,42,5,0,0,0,False
3,42,5,0,0,0,False
4,42,5,0,0,0,False
5,42,5,0,0,0,False
6,42,5,0,0,0,False
7,42,5,0,0,0,False
8,42,5,0,0,0,False
9,42,5,0,0,0,False
10,42,5,0,0,0,False
11,42,5,0,0,0,False
12,42,5,0,0,0,False
13,42,5,0,0,0,False
14,42,5,0,0,0,False
15,42,5,0,0,0,False
0,43,5,0,0,0,False
1,43,5,0,0,0,False
2,43,5,0,0,0,False
3,43,5,0,0,0,False
4,43,5,0,0,0,False
5,43,5,0,0,0,False
6,43,5,0,0,0,False
7,43,5,0,0,0,False
8,43,5,0,0,0,False
9,43,5,0,0,0,False
10,43,5,0,0,0,False
11,43,5,0,0,0,False
12,43,5,0,0,0,False
13,43,5,0,0,0,False
14,43,5,0,0,0,False
15,43,5,0,0,0,False
0,44,5,0,0,0,False
1,44,5,0,0,0,False
2,44,5,0,0,0,False
3,44,5,0,0,0,False
4,44,5,0,0,0,False
5,44,5,0,0,0,False
6,44,5,0,0,0,False
7,44,5,0,0,0,False
8,44,5,0,0,0,False
9,44,5,0,0,0,False
10,44,5,0,0,0,False
11,44,5,0,0,0,False
12,44,5,0,0,0,False
13,44,5,0,0,0,False
14,44,5,0,0,0,False
15,44,5,0,0,0,False
0,45,5,0,0,0,False
1,45,5,0,0,0,False
2,45,5,0,0,0,False
3,45,5,0,0,0,False
4,45,5,0,0,0,False
5,45,5,0,0,0,False
6,45,5,0,0,0,False
7,45,5,0,0,0,False
8,45,5,0,0,0,False
9,45,5,0,0,0,False
10,45,5,0,0,0,False
11,45,5,0,0,0,False
12,45,5,0,0,0,False
13,45,5,0,0,0,False
14,45,5,0,0,0,False
15,45,5,0,0,0,False
0,46,5,0,0,0,False
1,46,5,0,0,0,False
2,46,5,0,0,0,False
3,46,5,0,0,0,False
4,46,5,0,0,0,False
5,46,5,0,0,0,False
6,46,5,0,0,0,False
7,46,5,0,0,0,False
8,46,5,0,0,0,False
9,46,5,0,0,0,False
10,46,5,0,0,0,False
11,46,5,0,0,0,False
12,46,5,0,0,0,False
13,46,5,0,0,0,False
14,46,5,0,0,0,False
15,46,5,0,0,0,False
0,47,5,0,0,0,False
1,47,5,0,0,0,False
2,47,5,0,0,0,False
3,47,5,0,0,0,False
4,47,5,0,0,0,False
5,47,5,0,0,0,False
6,47,5,0,0,0,False
7,47,5,0,0,0,False
8,47,5,0,0,0,False
9,47,5,0,0,0,False
10,47,5,0,0,0,False
11,47,5,0,0,0,False
12,47,5,0,0,0,False
13,47,5,0,0,0,False
14,47,5,0,0,0,False
15,47,5,0,0,0,False
0,48,5,0,0,0,False
1,48,5,0,0,0,False
2,48,5,0,0,0,False
3,48,5,0,0,0,False
4,48,5,0,0,0,False
5,48,5,0,0,0,False
6,48,5,0,0,0,False
7,48,5,0,0,0,False
8,48,5,0,0,0,False
9,48,5,0,0,0,False
10,48,5,0,0,0,False
11,48,5,0,0,0,False
12,48,5,0,0,0,False
13,48,5,0,0,0,False
14,48,5,0,0,0,False
15,48,5,0,0,0,False
0,49,5,0,0,0,False
1,49,5,0,0,0,False
2,49,5,0,0,0,False
3,49,5,0,0,0,False
4,49,5,0,0,0,False
5,49,5,0,0,0,False
6,49,5,0,0,0,False
7,49,5,0,0,0,False
8,49,5,0,0,0,False
9,49,5,0,0,0,False
10,49,5,0,0,0,False
